map	w	h	coredsq	rounds	seats	claim_onset	claim2_onset	claim3_onset	claim5_onset	own_onset	claim_r20	claim_r40	claim_r80	claim_r150	claim_max	own_max	claim_mean	claim_tail50	own_mean	ours_max	ours_seatrounds	ours_first	episodes	epi_ended	retakes	retake_lat_mean	retake_lat_med	pecks_total	ourblock_seatrounds	ourconv_seatrounds	mjbody_seatrounds	empty_seatrounds	claim_w40_100	block_w40_100	mj_claim_epis	mj_claim_ended	mj_claim_life_med	claim_pre_press	claim_post_press	our_near16_first	our_near36_first	mj_harv1	mj_harv2	mj_harv_n	pecks_on_ours	pecks_on_theirs	peck_victims	tag	seat	result	cond	turn
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s302_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	40	235	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s302_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s303_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	40	235	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s303_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s304_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	41	234	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s304_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s305_A	A	US	Core destroyed	126
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	27	150	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s305_B	B	US	Core destroyed	151
ragnarok	30	30	1152	122	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.656	0.0	0.656	6	516	29	6	0	0	-1	-1	20	516	0	0	134	0.183	5.8	2	2	49	2	1	27	27	3	7	2	0	20		ragnarok_s306_A	A	US	Core destroyed	122
ragnarok	30	30	1152	169	6	2	3	-1	-1	2	2	1	1	1	2	2	1.243	1.0	1.243	5	681	20	7	2	1	1.0	1	50	681	0	0	122	1.15	4.683	3	2	52	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s306_B	B	US	Core destroyed	169
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s307_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	40	235	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s307_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s308_A	A	US	Core destroyed	126
ragnarok	30	30	1152	189	6	2	3	-1	-1	2	2	1	0	0	2	2	0.397	0.0	0.397	5	629	20	5	1	0	-1	-1	35	629	0	172	258	0.1	4.117	2	2	43	2	1	20	20	4	6	2	15	20	barrier:15	ragnarok_s308_B	B	US	Core destroyed	189
ragnarok	30	30	1152	122	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.656	0.0	0.656	6	516	29	6	0	0	-1	-1	20	516	0	0	134	0.183	5.8	2	2	49	2	1	27	27	3	7	2	0	20		ragnarok_s309_A	A	US	Core destroyed	122
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	40	235	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s309_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s310_A	A	US	Core destroyed	126
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	26	151	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s310_B	B	US	Core destroyed	151
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s311_A	A	US	Core destroyed	126
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	27	150	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s311_B	B	US	Core destroyed	151
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s312_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	41	234	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s312_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s313_A	A	US	Core destroyed	126
ragnarok	30	30	1152	156	6	2	3	-1	-1	2	2	1	0	0	2	2	0.641	0.0	0.641	6	616	36	7	1	1	1.0	1	79	616	0	48	172	0.5	4.6	3	3	33	2	1	24	24	4	6	2	31	48	barrier:31	ragnarok_s313_B	B	US	Core destroyed	156
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s314_A	A	US	Core destroyed	126
ragnarok	30	30	1152	131	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.71	0.0	0.71	6	528	20	7	1	1	1.0	1	61	528	0	16	149	0.4	5.283	3	3	32	2	1	20	20	4	6	2	31	30	barrier:31	ragnarok_s314_B	B	US	Core destroyed	131
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s315_A	A	US	Core destroyed	126
ragnarok	30	30	1152	156	6	2	3	-1	-1	2	2	1	0	0	2	2	0.641	0.0	0.641	6	616	36	7	1	1	1.0	1	79	616	0	48	172	0.5	4.6	3	3	33	2	1	24	24	4	6	2	31	48	barrier:31	ragnarok_s315_B	B	US	Core destroyed	156
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s316_A	A	US	Core destroyed	126
ragnarok	30	30	1152	169	6	2	3	-1	-1	2	2	1	1	1	2	2	1.243	1.0	1.243	5	681	20	7	2	1	1.0	1	50	681	0	0	122	1.15	4.683	3	2	52	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s316_B	B	US	Core destroyed	169
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s317_A	A	US	Core destroyed	126
ragnarok	30	30	1152	169	6	2	3	-1	-1	2	2	1	1	1	2	2	1.243	1.0	1.243	5	681	20	7	2	1	1.0	1	50	681	0	0	122	1.15	4.683	3	2	52	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s317_B	B	US	Core destroyed	169
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s318_A	A	US	Core destroyed	126
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	27	150	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s318_B	B	US	Core destroyed	151
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s319_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	40	235	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s319_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s320_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	40	235	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s320_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s321_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	40	235	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s321_B	B	US	Core destroyed	182
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s322_A	A	US	Core destroyed	126
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	27	150	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s322_B	B	US	Core destroyed	151
ragnarok	30	30	1152	122	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.656	0.0	0.656	6	516	29	6	0	0	-1	-1	20	516	0	0	134	0.183	5.8	2	2	49	2	1	27	27	3	7	2	0	20		ragnarok_s323_A	A	US	Core destroyed	122
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	27	150	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s323_B	B	US	Core destroyed	151
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s324_A	A	US	Core destroyed	126
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	27	150	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s324_B	B	US	Core destroyed	151
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s325_A	A	US	Core destroyed	126
ragnarok	30	30	1152	156	6	2	3	-1	-1	2	2	1	0	0	2	2	0.641	0.0	0.641	6	616	36	7	1	1	1.0	1	79	616	0	48	172	0.5	4.6	3	3	33	2	1	24	24	4	6	2	31	48	barrier:31	ragnarok_s325_B	B	US	Core destroyed	156
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s326_A	A	US	Core destroyed	126
ragnarok	30	30	1152	182	6	2	3	-1	-1	2	2	1	1	1	2	2	1.099	1.0	1.099	5	617	20	6	2	1	1.0	1	50	617	0	41	234	0.817	4.383	3	2	43	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s326_B	B	US	Core destroyed	182
ragnarok	30	30	1152	122	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.656	0.0	0.656	6	516	29	6	0	0	-1	-1	20	516	0	0	134	0.183	5.8	2	2	49	2	1	27	27	3	7	2	0	20		ragnarok_s327_A	A	US	Core destroyed	122
ragnarok	30	30	1152	169	6	2	3	-1	-1	2	2	1	1	1	2	2	1.243	1.0	1.243	5	681	20	7	2	1	1.0	1	50	681	0	0	122	1.15	4.683	3	2	52	2	1	20	20	4	6	2	30	20	barrier:30	ragnarok_s327_B	B	US	Core destroyed	169
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s328_A	A	US	Core destroyed	126
ragnarok	30	30	1152	131	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.71	0.0	0.71	6	528	20	7	1	1	1.0	1	61	528	0	16	149	0.4	5.283	3	3	32	2	1	20	20	4	6	2	31	30	barrier:31	ragnarok_s328_B	B	US	Core destroyed	131
ragnarok	30	30	1152	126	6	2	3	-1	-1	2	2	1	0	-1	2	2	0.746	0.0	0.746	6	523	29	6	0	0	-1	-1	20	523	0	0	137	0.4	5.583	2	2	62	2	1	27	27	3	7	2	0	20		ragnarok_s329_A	A	US	Core destroyed	126
ragnarok	30	30	1152	151	6	2	3	-1	-1	2	2	2	1	1	2	2	1.358	1.0	1.358	5	515	20	6	1	1	1.0	1	59	515	0	27	150	1.367	3.983	3	2	59	2	2	20	20	4	6	2	23	36	barrier:23	ragnarok_s329_B	B	US	Core destroyed	151
royale	20	20	196	174	8	2	3	18	-1	2	3	4	3	3	4	4	2.862	3.0	2.862	6	744	11	13	8	2	1.0	1	121	744	0	9	132	2.983	4.533	5	2	54	2	3	9	9	14	17	3	65	56	barrier:65	royale_s300_A	A	OPP	Core destroyed	174
royale	20	20	196	248	8	2	3	31	-1	2	2	2	2	1	3	3	1.488	1.0	1.488	6	1266	9	12	7	4	12.0	11	72	1266	0	192	152	2.0	5.483	4	3	31	2	2	9	9	14	23	2	29	43	barrier:29	royale_s300_B	B	US	Core destroyed	248
royale	20	20	196	1000	8	2	3	31	38	2	2	5	8	6	8	8	6.097	7.0	6.097	6	372	10	35	35	6	3.83	1	192	372	0	142	1049	6.917	1.017	10	3	48	2	2	9	9	15	18	3	102	90	barrier:102	royale_s301_A	A	US	Titanium collected (tiebreak)	1000
royale	20	20	196	134	8	2	3	-1	-1	2	2	2	0	-1	2	2	0.754	0.0	0.754	8	818	9	12	5	0	-1	-1	65	818	0	11	139	0.45	7.317	3	3	32	2	2	9	9	13	22	3	27	38	barrier:27	royale_s301_B	B	US	Core destroyed	134
royale	20	20	196	162	8	2	3	-1	-1	2	2	0	2	1	2	2	1.327	1.0	1.327	7	889	9	10	4	2	1.0	1	100	889	0	32	155	1.433	6.333	4	3	36	2	2	9	9	26	31	2	64	36	barrier:64	royale_s302_A	A	US	Core destroyed	162
royale	20	20	196	205	8	2	3	31	-1	2	2	2	2	1	3	3	1.405	0.24	1.405	6	1027	9	12	7	4	12.0	11	81	1027	0	138	182	2.0	5.483	4	4	110	2	2	9	9	14	23	2	26	55	barrier:26	royale_s302_B	B	US	Core destroyed	205
royale	20	20	196	199	8	2	3	25	-1	2	2	4	2	2	4	4	2.241	1.7	2.241	7	998	9	11	4	3	4.0	1	128	998	0	3	139	2.783	5.15	5	4	51	2	3	9	9	12	18	2	51	77	barrier:51	royale_s303_A	A	US	Core destroyed	199
royale	20	20	196	137	8	2	3	-1	-1	2	2	2	0	-1	2	2	0.737	0.0	0.737	8	843	9	12	4	0	-1	-1	60	843	0	11	138	0.45	7.317	3	3	32	2	2	9	9	13	22	3	22	38	barrier:22	royale_s303_B	B	US	Core destroyed	137
royale	20	20	196	601	8	2	3	20	22	2	4	6	6	6	7	7	6.012	6.0	6.012	2	440	9	39	38	4	0.75	1	171	440	0	127	618	6.2	0.4	18	12	3	2	5	9	9	16	19	6	87	84	barrier:87	royale_s304_A	A	US	Core destroyed	601
royale	20	20	196	234	8	2	3	-1	-1	2	2	1	0	0	2	2	0.321	0.0	0.321	7	1308	9	11	5	0	-1	-1	64	1308	0	289	197	0.067	6.617	2	2	41	2	2	9	9	16	30	2	44	20	barrier:44	royale_s304_B	B	US	Core destroyed	234
royale	20	20	196	155	8	2	3	-1	-1	2	2	0	2	1	2	2	1.374	1.0	1.374	7	848	9	10	3	2	1.0	1	100	848	0	20	154	1.517	6.25	4	3	36	2	2	9	9	26	31	2	64	36	barrier:64	royale_s305_A	A	US	Core destroyed	155
royale	20	20	196	359	8	2	3	-1	-1	2	2	1	0	1	2	2	1.089	1.0	1.089	7	1812	9	10	5	2	12.0	23	95	1812	0	151	345	1.033	5.5	4	3	36	2	2	9	9	9	81	2	56	39	barrier:56	royale_s305_B	B	US	Core destroyed	359
royale	20	20	196	319	8	2	3	20	22	2	4	6	6	7	7	7	5.912	6.0	5.912	2	88	9	4	4	3	0.67	1	98	88	0	29	543	6.2	0.4	14	8	55	2	5	9	9	16	19	3	45	53	barrier:45	royale_s306_A	A	OPP	Core destroyed	319
royale	20	20	196	206	8	2	3	-1	-1	2	2	1	0	0	2	2	0.364	0.0	0.364	7	1148	9	10	4	0	-1	-1	64	1148	0	226	196	0.067	6.617	2	2	41	2	2	9	9	16	30	2	44	20	barrier:44	royale_s306_B	B	US	Core destroyed	206
royale	20	20	196	318	8	2	3	36	48	2	2	3	6	4	6	6	3.135	2.0	3.135	5	1049	9	12	7	6	8.67	1	181	1049	0	117	357	5.083	2.467	8	6	107	2	2	9	9	14	17	2	77	104	barrier:77	royale_s307_A	A	US	Core destroyed	318
royale	20	20	196	206	8	2	3	-1	-1	2	2	1	0	0	2	2	0.364	0.0	0.364	7	1148	9	10	4	0	-1	-1	64	1148	0	226	196	0.067	6.617	2	2	41	2	2	9	9	16	30	2	44	20	barrier:44	royale_s307_B	B	US	Core destroyed	206
royale	20	20	196	414	8	2	3	20	22	2	4	6	6	7	7	7	4.986	3.0	4.986	5	567	9	11	6	4	0.75	1	183	567	0	55	619	6.083	0.417	11	8	119	2	5	9	9	16	19	3	60	123	barrier:60	royale_s308_A	A	US	Core destroyed	414
royale	20	20	196	164	8	2	3	-1	-1	2	2	1	1	1	2	2	1.152	1.0	1.152	6	851	9	7	1	0	-1	-1	26	851	0	145	124	1.0	6.0	2	1	27	2	2	9	9	12	23	3	14	12	barrier:14	royale_s308_B	B	US	Core destroyed	164
royale	20	20	196	214	8	2	3	76	115	2	2	1	3	5	5	5	3.505	5.0	3.505	4	383	9	10	9	5	15.8	7	68	383	0	174	389	2.233	2.8	7	2	47	2	1	9	9	12	24	2	31	37	barrier:31	royale_s309_A	A	US	Core destroyed	214
royale	20	20	196	310	8	2	3	27	-1	2	2	3	2	4	4	4	2.248	1.0	2.248	6	1431	9	8	2	2	1.0	1	80	1431	0	29	320	2.683	5.267	6	5	79	2	2	9	9	17	35	3	40	40	barrier:40	royale_s309_B	B	US	Core destroyed	310
royale	20	20	196	409	8	2	3	20	22	2	4	6	6	5	7	7	5.856	6.0	5.856	2	198	9	4	4	3	0.67	1	114	198	0	8	646	5.983	0.933	9	3	94	2	5	9	9	16	19	3	45	69	barrier:45	royale_s310_A	A	OPP	Core destroyed	409
royale	20	20	196	158	8	2	3	-1	-1	2	2	1	0	0	2	2	0.671	0.28	0.671	7	839	9	9	3	2	1.0	1	90	839	0	161	155	0.283	6.717	4	4	30	2	2	9	9	16	30	2	50	40	barrier:50	royale_s310_B	B	US	Core destroyed	158
royale	20	20	196	264	8	2	3	19	30	2	3	5	7	5	7	7	4.697	4.0	4.697	3	417	9	23	20	4	1.0	1	166	417	0	209	241	6.083	0.317	8	4	115	2	4	9	9	9	12	2	47	119	barrier:47	royale_s311_A	A	US	Core destroyed	264
royale	20	20	196	113	8	2	3	-1	-1	2	2	2	0	-1	2	2	0.876	0.0	0.876	8	657	9	12	4	0	-1	-1	59	657	0	11	134	0.417	7.417	3	3	32	2	2	9	9	13	22	3	21	38	barrier:21	royale_s311_B	B	US	Core destroyed	113
royale	20	20	196	153	8	2	3	31	38	2	2	5	8	5	8	8	4.915	5.08	4.915	6	347	10	9	6	6	3.83	1	110	347	0	8	114	6.533	1.383	8	3	57	2	2	9	9	15	18	3	74	36	barrier:74	royale_s312_A	A	US	Core destroyed	153
royale	20	20	196	172	8	2	3	-1	-1	2	2	1	1	1	2	2	1.145	1.0	1.145	6	899	9	7	1	0	-1	-1	26	899	0	153	124	1.0	6.0	2	1	27	2	2	9	9	12	23	3	14	12	barrier:14	royale_s312_B	B	US	Core destroyed	172
royale	20	20	196	164	8	2	3	24	67	2	2	3	4	3	5	5	3.744	4.04	3.744	5	533	9	10	5	5	0.8	1	181	533	0	32	129	4.233	3.517	8	5	53	2	2	9	9	9	12	4	85	96	barrier:85	royale_s313_A	A	US	Core destroyed	164
royale	20	20	196	120	8	2	3	93	-1	2	2	1	2	-1	3	3	2.058	2.3	2.058	5	443	9	7	3	2	12.0	23	58	443	0	15	252	2.083	4.667	4	2	66	2	2	9	9	9	69	2	15	43	barrier:15	royale_s313_B	B	US	Core destroyed	120
royale	20	20	196	122	8	2	3	-1	-1	2	2	1	0	-1	2	2	0.672	0.32	0.672	8	720	9	11	4	1	1.0	1	42	720	0	10	159	0.017	7.633	3	2	39	2	2	9	9	21	26	3	22	20	barrier:22	royale_s314_A	A	US	Core destroyed	122
royale	20	20	196	1000	8	2	3	188	206	2	2	2	2	2	8	8	6.09	8.0	6.09	6	1240	9	8	8	6	12.0	3	204	1240	0	64	598	1.767	5.783	9	1	47	2	2	9	9	56	71	4	76	128	barrier:76	royale_s314_B	B	US	Titanium collected (tiebreak)	1000
royale	20	20	196	177	8	2	3	46	-1	2	2	2	4	1	4	4	2.277	1.0	2.277	7	751	9	13	7	3	3.33	1	105	751	0	27	229	3.667	3.2	5	4	61	2	2	9	9	18	33	3	45	60	barrier:45	royale_s315_A	A	US	Core destroyed	177
royale	20	20	196	203	8	2	3	31	-1	2	2	2	1	1	3	3	1.241	1.0	1.241	5	805	9	6	1	0	-1	-1	74	805	0	163	211	1.217	3.967	3	2	29	2	2	9	9	14	23	2	20	54	barrier:20	royale_s315_B	B	US	Core destroyed	203
royale	20	20	196	152	8	2	3	-1	-1	2	2	0	2	1	2	2	1.414	1.0	1.414	7	803	9	10	4	2	1.0	1	101	803	0	38	155	1.6	6.167	4	3	36	2	2	9	9	26	31	2	65	36	barrier:65	royale_s316_A	A	US	Core destroyed	152
royale	20	20	196	158	8	2	3	-1	-1	2	2	1	0	0	2	2	0.475	0.0	0.475	7	900	9	9	2	0	-1	-1	48	900	0	135	151	0.083	6.717	2	2	43	2	2	9	9	13	22	3	28	20	barrier:28	royale_s316_B	B	US	Core destroyed	158
royale	20	20	196	195	8	2	3	24	74	2	2	3	5	3	5	5	3.467	2.76	3.467	6	655	9	14	8	5	0.8	1	177	655	0	32	193	4.167	3.217	8	6	57	2	2	9	9	9	12	2	75	102	barrier:75	royale_s317_A	A	US	Core destroyed	195
royale	20	20	196	366	8	2	3	27	84	2	2	3	4	8	8	8	5.082	4.0	5.082	6	584	9	14	12	9	6.44	1	199	584	0	110	368	3.633	3.95	11	7	84	2	3	9	9	17	43	3	89	110	barrier:89	royale_s317_B	B	US	Core destroyed	366
royale	20	20	196	482	8	2	3	19	38	2	3	5	7	8	8	8	7.216	7.0	7.216	3	141	11	6	5	5	5.4	1	157	141	0	16	219	6.667	0.15	9	2	429	2	3	9	9	14	17	10	60	97	barrier:60	royale_s318_A	A	US	Core destroyed	482
royale	20	20	196	164	8	2	3	-1	-1	2	2	1	1	1	2	2	1.152	1.0	1.152	6	851	9	7	1	0	-1	-1	26	851	0	145	124	1.0	6.0	2	1	27	2	2	9	9	12	23	3	14	12	barrier:14	royale_s318_B	B	US	Core destroyed	164
royale	20	20	196	231	8	2	3	25	-1	2	2	3	2	1	4	4	1.658	1.0	1.658	6	1049	9	12	6	3	8.33	1	126	1049	0	156	252	2.233	3.75	6	5	36	2	3	9	9	16	19	3	52	74	barrier:52	royale_s319_A	A	US	Core destroyed	231
royale	20	20	196	120	8	2	3	-1	-1	2	2	1	2	-1	2	2	1.708	1.46	1.708	6	476	9	8	2	1	23.0	23	39	476	0	15	261	1.967	4.8	3	3	58	2	2	9	9	9	99	3	0	39		royale_s319_B	B	US	Core destroyed	120
royale	20	20	196	173	8	2	3	21	-1	2	2	2	2	1	3	3	1.746	1.2	1.746	5	620	10	8	3	1	1.0	1	76	620	0	51	398	1.75	3.333	4	3	35	2	3	9	9	13	35	3	30	46	barrier:30	royale_s320_A	A	US	Core destroyed	173
royale	20	20	196	260	8	2	3	107	204	2	2	2	1	3	5	5	2.358	2.42	2.358	7	1144	9	16	11	6	8.83	1	174	1144	0	63	248	0.8	6.6	8	6	46	2	2	9	9	12	24	3	113	61	barrier:113	royale_s320_B	B	US	Core destroyed	260
